time,temperature_2m,snowfall_sum,skin_reservoir_content,surface_latent_heat_flux_sum,surface_net_solar_radiation_sum,total_evaporation_sum,runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,leaf_area_index_high_vegetation,total_precipitation_sum,ssta
201504,282.0414491,0.003107952,1.86e-05,-109426327.3,494029193.9,-0.043725794,0.00064799,0.699414329,-0.449434941,87599.35339,0.662611706,0.037071442,0.8103333333333325
201505,288.9448536,8.34e-05,1.3e-05,-111833508.2,579759055.1,-0.044718373,0.000523341,1.216674846,-0.08829331,87161.31434,0.679155309,0.022987533,1.0380000000000003
201506,292.548141,0.0,3.05e-05,-109707736.9,521753456.5,-0.043869056,0.000706861,0.389656866,-0.306156621,87006.24876,0.698319377,0.052605008,1.3089999999999975
201507,295.7546557,0.0,4.09e-05,-166638426.1,585914282.7,-0.066634047,0.001319487,-0.144047445,0.837929187,87036.86329,0.711122468,0.056449631,1.5713333333333317
201508,294.1848898,0.0,3.35e-05,-151184257.8,540856828.5,-0.060454357,0.003101631,-0.208899777,-0.023639147,87334.5019,0.71072481,0.056133459,1.9559999999999995
201509,288.3466921,3.27e-05,5.11e-05,-130535569.1,368971917.8,-0.052197508,0.002024079,0.069850215,0.699451129,87753.57101,0.687580031,0.102758498,2.202666666666669
201510,281.419085,0.000677883,1.7e-05,-98762855.68,357585574.3,-0.039488778,0.000653864,1.048548196,-0.101596717,88091.27497,0.66392672,0.027207887,2.4069999999999965
201511,273.9895695,0.025599974,4.62e-05,-32428189.75,158810944.2,-0.012812179,0.000982442,0.364731712,0.583149074,88016.61829,0.654729289,0.056768821,2.7923333333333353
201512,267.5080126,0.003503909,1.55e-05,-16923535.1,180358087.9,-0.006253986,0.000563774,1.576115798,0.024177009,88203.49973,0.652955144,0.003760053,2.6990000000000016
201601,262.1091215,0.003356599,6.56e-06,-9998092.828,245028178.3,-0.003624844,0.000592214,1.400754537,-1.003543029,88209.01237,0.652556326,0.003406657,2.557666666666666
201602,267.3360872,0.00821181,5.93e-06,-26702535.25,289723931.4,-0.009855165,0.000774867,2.1430664,-0.816276674,88152.17865,0.653119904,0.010647148,2.2683333333333344
201603,275.927023,0.001886139,7.9e-06,-63958992.72,438909175.5,-0.025458883,0.000683442,0.708440374,0.050334381,87804.50546,0.656388888,0.013860598,1.6653333333333329
201604,284.3827089,0.001551238,1.31e-05,-102840544.1,509860125.4,-0.041116189,0.000678645,1.196124747,0.248383452,87293.4284,0.662611706,0.021659382,1.0103333333333318
201605,288.2102257,0.000126755,1.47e-05,-132065596.5,558799476.2,-0.052807531,0.000639896,1.058204408,0.496096746,87306.58465,0.679155309,0.032090178,0.41799999999999926
201606,293.0350392,0.0,3.58e-05,-158989419.4,563316878.4,-0.063575423,0.001127554,0.57178564,-0.040353352,87027.11073,0.698319377,0.055649905,0.0990000000000002
201607,295.028201,0.0,5.88e-05,-218895079.7,505204350.0,-0.087530023,0.019169104,-0.458790932,0.991827576,87003.67194,0.711122468,0.166757327,-0.358666666666668
201608,294.5547142,0.0,5.18e-05,-208250949.3,459527161.0,-0.083273733,0.010267365,-0.903056649,0.445921451,87331.32933,0.71072481,0.124233714,-0.5539999999999985
201609,289.3954748,4.51e-08,3.48e-05,-152195457.3,441056674.1,-0.060858707,0.002482284,0.37874322,0.49729126,87689.78444,0.687580031,0.042527178,-0.5873333333333299
201610,282.1703601,0.00305596,3.25e-05,-90197441.81,302830177.6,-0.036025236,0.002648759,0.593754911,0.868739625,87982.48849,0.66392672,0.068922023,-0.6930000000000014
201611,273.4886412,0.003353412,8.83e-06,-38906488.86,245895367.7,-0.015443558,0.001289857,1.691265787,0.211277953,88044.58909,0.654729289,0.008611701,-0.6876666666666651
201612,269.507408,0.004485913,1.69e-06,-11078728.25,198831826.0,-0.004219478,0.001212299,0.931676386,0.188590568,88149.4966,0.652955144,0.004879751,-0.4609999999999985
201701,266.8787078,0.001800364,1.57e-06,-8651299.133,253905890.3,-0.003256362,0.001127143,1.170572601,-0.200376978,88154.38675,0.652556326,0.001968755,-0.43233333333333235
201702,270.0106106,0.013516496,1.18e-06,-21613478.14,275637020.7,-0.008127578,0.001043576,0.870053213,-0.309297143,88070.95049,0.653089458,0.013670863,-0.07166666666666544
201703,274.5430173,0.009190503,1.41e-05,-61514738.96,407065367.8,-0.024252291,0.001170431,0.535924762,-0.475597488,87878.50438,0.656374316,0.02032622,0.0853333333333346
201704,283.1648495,0.000996764,1.57e-05,-119836578.3,489845933.4,-0.047907585,0.001103674,0.877507122,-0.213415616,87438.07516,0.662611706,0.023501642,0.320333333333334
201705,290.3848162,2.43e-06,1.1e-05,-148532160.8,586880921.0,-0.059393729,0.000968992,1.091210416,0.086273985,87404.0461,0.679155309,0.029564234,0.48799999999999955
201706,294.0407802,0.0,2.89e-05,-157112276.4,570630136.3,-0.062824805,0.001277382,0.005819893,0.597700814,87119.55496,0.698319377,0.053102984,0.46899999999999764
201707,297.3295065,0.0,4.81e-05,-187366205.7,536736342.1,-0.074922508,0.010509426,-0.266407071,0.949705786,87035.16732,0.711122468,0.129530166,0.36133333333333084
201708,293.8938969,0.0,5.4e-05,-197904289.3,483819174.9,-0.079136392,0.006756312,0.193621449,0.392635636,87271.55482,0.71072481,0.103433113,-0.13400000000000034
201709,290.6001365,0.0,1.9e-05,-151385044.0,459800209.3,-0.060534646,0.000973027,0.627550059,1.110341516,87569.53358,0.687580031,0.025099001,-0.43733333333333135
201710,280.9609088,0.004436769,3.77e-05,-83156931.22,286547549.6,-0.033230948,0.003276104,0.172785742,0.54618489,88231.38828,0.66392672,0.078951428,-0.5230000000000032
201711,272.5443969,0.000148262,3.16e-06,-32504502.65,266851756.9,-0.01298283,0.000929322,1.894525325,-0.078747969,88098.67341,0.654729289,0.000953134,-0.8876666666666679
201712,267.1647847,0.002094283,1.79e-07,-5507629.811,221683307.1,-0.002068946,0.000957706,1.980173862,-0.428753804,88266.55819,0.652955144,0.002131857,-0.940999999999999
201801,263.8851133,0.006464271,3.36e-07,-11393290.9,228024697.0,-0.004059979,0.000944539,1.339854855,-0.573675289,88026.51649,0.652556326,0.006529836,-0.9823333333333331
201802,267.7659579,0.000813312,4.99e-07,-14407832.34,312114355.0,-0.005494315,0.000901036,2.071965206,-0.797164936,87889.94512,0.653089458,0.00094814,-0.7716666666666683
201803,279.6001996,0.004157224,7.84e-06,-63269668.56,435493213.3,-0.025260408,0.000878476,0.682796921,0.769071978,87615.09795,0.656374316,0.010395482,-0.7546666666666653
201804,283.9641021,0.007835605,1.59e-05,-114561236.2,467798637.2,-0.045522531,0.001064315,0.979791643,0.051688576,87489.04866,0.662611706,0.037192053,-0.3996666666666684
201805,290.0899215,2.27e-07,2.14e-05,-157280226.3,560295206.1,-0.062891951,0.001310723,0.627184815,0.685151143,87292.05419,0.679155309,0.051986269,-0.08200000000000074
201806,294.9224147,0.0,2.01e-05,-146828405.4,567542747.2,-0.058712573,0.000769165,0.292624323,0.350322796,87021.85971,0.698319377,0.033257061,0.1789999999999985
201807,296.1717078,0.0,5.93e-05,-220293289.1,489050840.7,-0.088089129,0.011460018,-0.632564287,1.852926381,87006.23455,0.711122468,0.160257015,0.2413333333333334
201808,295.1056379,0.0,6.21e-05,-223098731.0,463887035.9,-0.089210946,0.006764572,-0.92738982,0.74758123,87294.95192,0.71072481,0.12999917,0.10600000000000165
201809,286.4289191,4.05e-06,3.14e-05,-160591497.8,401035795.0,-0.064215985,0.002318613,0.934637478,0.023757829,87812.44976,0.687580031,0.043892343,0.4626666666666708
201810,279.8699019,3.26e-05,1.57e-05,-89812724.87,369617793.2,-0.035913261,0.000883404,0.910151143,-0.065158296,88142.83495,0.66392672,0.024703479,0.9469999999999992
201811,273.5453368,0.002139958,7.31e-06,-28134703.29,244210645.0,-0.011182242,0.000647449,1.230777937,0.349742261,88105.51388,0.654729289,0.005268372,0.9823333333333331
201812,264.1630176,0.001157302,5.56e-07,-3544538.342,219557141.8,-0.001357201,0.000603325,1.372152026,-0.391239686,88399.89818,0.652955144,0.001242843,0.9289999999999985
201901,265.9669838,0.001051648,1.97e-07,-3999161.03,253679401.8,-0.001507326,0.000621127,0.770222557,-0.469206425,88293.95861,0.652556326,0.001103325,0.6376666666666679
201902,268.6253468,0.00593895,1.25e-06,-12804354.8,291702719.5,-0.004878991,0.000724796,0.763563541,-0.082784432,87932.54363,0.653089458,0.006298906,0.7183333333333337
201903,276.0951126,0.001771244,6.08e-06,-45542961.98,464763459.3,-0.018127346,0.000579927,1.606868533,-0.594422848,87687.33562,0.656374316,0.0075168,0.8553333333333342
201904,283.8644578,0.005183406,2.03e-05,-99886075.73,480029285.7,-0.03991315,0.001547439,0.307698755,0.297179035,87396.97727,0.662611706,0.05204811,0.7303333333333342
201905,288.560489,3.69e-05,9.96e-06,-144803815.5,590925502.5,-0.057901926,0.000592609,1.239770789,0.254956383,87395.90081,0.679155309,0.018783225,0.6679999999999993
201906,294.3980849,0.0,2.92e-05,-150817531.0,540022388.5,-0.060307713,0.000865725,0.451999679,0.644738681,87037.34108,0.698319377,0.057405516,0.5889999999999986
201907,295.494389,0.0,4.29e-05,-199114508.0,557357938.0,-0.079620325,0.005188123,0.011069285,0.654094325,86987.38725,0.711122468,0.094376439,0.46133333333333226
201908,293.2875012,0.0,3.98e-05,-204103009.9,511501164.9,-0.081615087,0.004450562,-0.239687267,-0.219369424,87304.71045,0.71072481,0.081135813,0.06599999999999895
201909,290.1457017,0.0,2.71e-05,-142313742.1,424436002.4,-0.056907287,0.001777852,-0.395740378,1.10977217,87921.20039,0.687580031,0.064870222,0.0226666666666695
201910,281.848973,0.000844017,2.39e-05,-85311340.61,333841647.9,-0.034111738,0.000672873,0.859990387,0.416123029,88110.74785,0.66392672,0.032094114,0.5269999999999975
201911,274.2382075,0.004202248,1.42e-05,-33163380.14,228507102.2,-0.013194009,0.00041002,1.371161911,0.177209909,88134.9644,0.654729289,0.01662298,0.5923333333333325
201912,267.3908501,0.004462357,5.61e-07,-11510818.37,200896743.4,-0.004176056,0.00032586,1.654220104,0.099036005,88155.54561,0.652955144,0.004524667,0.559000000000001
202001,267.0494538,0.007129674,7.16e-07,-12949177.05,214069287.9,-0.004696585,0.000461166,0.683809448,-0.066433096,88101.33005,0.652556326,0.00720991,0.5976666666666652
202002,271.2602997,0.003622213,4.99e-06,-19217789.14,311084419.6,-0.007529787,0.000356787,1.457175552,0.021803949,88038.18474,0.653119904,0.006573936,0.37833333333333385
202003,276.6822955,0.005485848,1.09e-05,-57652051.67,442944411.1,-0.022872527,0.00044709,1.388938147,-0.371771655,87692.17871,0.656388888,0.018407679,0.5253333333333359
202004,281.9229892,0.001658736,8.51e-06,-76572145.69,537254073.4,-0.030591863,0.000342958,0.548554169,-0.865876547,87868.35676,0.662611706,0.008705193,0.4703333333333326
202005,289.4935867,2.97e-06,1.87e-05,-106178815.7,584809564.6,-0.042457843,0.000532399,1.355803677,-0.48094087,87202.66597,0.679155309,0.030939044,-0.15200000000000102
202006,294.8288852,0.0,2.17e-05,-119643082.8,569724868.3,-0.047841923,0.000855987,0.703343472,0.630405622,86995.9287,0.698319377,0.046724084,-0.2010000000000005
202007,295.3600169,0.0,5.46e-05,-169292589.4,524240359.1,-0.067695372,0.004957593,0.111015159,1.296726445,87036.78786,0.711122468,0.090954759,-0.18866666666666987
202008,293.734095,0.0,5.78e-05,-197518312.6,458424006.8,-0.078982051,0.009661724,0.034339692,0.77793262,87142.83229,0.71072481,0.137389194,-0.5739999999999981
202009,288.2932681,0.0,3.27e-05,-159970523.2,420479190.8,-0.063967739,0.001483018,0.244492251,0.341151091,87693.12323,0.687580031,0.058674712,-0.8373333333333299
202010,280.0348807,7.38e-05,6.35e-06,-85883807.87,373901571.7,-0.03434184,0.000624699,1.155688614,0.073973454,88237.76444,0.66392672,0.0035655,-1.213000000000001
202011,273.7550462,0.006725832,9.98e-06,-23387425.75,225392827.6,-0.00924691,0.00065946,0.738291946,0.012575352,88329.16129,0.654729289,0.020754988,-1.3476666666666652
202012,263.4768766,0.001990635,3.93e-07,-11554680.49,194444208.4,-0.004104248,0.000507789,2.017413748,-0.308801892,88344.21937,0.652955144,0.002038058,-1.1209999999999987
202101,265.4542541,0.001123096,1.81e-07,-9232002.116,260239785.2,-0.003405155,0.00053907,2.793601195,-0.345116525,87973.48802,0.652556326,0.001155243,-1.0023333333333326
202102,272.989136,0.008267448,3.37e-06,-15413002.98,308365402.5,-0.006103654,0.000414426,1.53108452,0.167320235,87814.455,0.653089458,0.010479688,-0.9916666666666671
202103,277.7445352,0.008015975,2.03e-05,-67531672.15,384806640.3,-0.026677679,0.000769001,0.564770213,0.526367787,87684.53828,0.656374316,0.031627105,-0.7546666666666653
202104,281.3001643,0.001386225,2.15e-05,-104066138.5,450267795.0,-0.041598267,0.000562755,0.726234667,0.210081353,87763.88655,0.662611706,0.024629596,-0.6096666666666657
202105,288.5751781,0.000455196,1.32e-05,-129648550.3,592927685.2,-0.051838573,0.000572957,1.846945243,-0.076803156,87106.18794,0.679155309,0.030661179,-0.3420000000000023
202106,294.1057895,1.87e-09,2.58e-05,-153762928.8,563876352.1,-0.061485495,0.000996395,0.644821546,-0.003682999,87024.19681,0.698319377,0.051983742,-0.1410000000000018
202107,297.0349821,0.0,4.27e-05,-146887136.8,553410058.5,-0.058736059,0.009108575,-0.417144017,0.836893481,86974.11974,0.711122468,0.084402793,-0.2786666666666697
202108,293.581699,0.0,3.85e-05,-150937634.5,502419743.2,-0.06035574,0.00234899,0.156859305,0.280368066,87298.032,0.71072481,0.061933167,-0.5139999999999993
202109,290.6453884,0.0,4.27e-05,-121530946.7,382566035.9,-0.048596828,0.002068549,0.259925281,1.031078761,87606.6301,0.687580031,0.058699973,-0.5573333333333288
202110,280.5417388,0.000213535,2.74e-05,-72292508.88,309429231.6,-0.028907524,0.005934586,0.218891421,-0.014468657,88302.44756,0.66392672,0.05544589,-0.9030000000000022
202111,272.5628135,0.010513309,1.01e-05,-30951656.21,219707247.0,-0.011915611,0.001535691,2.208084846,-0.329061758,88076.40955,0.654729289,0.01719435,-0.8676666666666648
202112,267.5376381,0.003008441,5.34e-07,-8891500.458,216382013.6,-0.003324076,0.001146277,1.947584088,-0.216002535,88318.53868,0.652955144,0.003105181,-1.0210000000000008
202201,266.9136504,0.004067927,8.15e-07,-6681482.138,239270500.2,-0.002469116,0.001020387,0.693059408,0.057633888,88031.94555,0.652556326,0.004155187,-0.9523333333333319
202202,267.0497146,0.00667543,7.2e-07,-16464664.04,287858143.1,-0.006071432,0.000932024,1.083745383,-0.308350359,88102.95385,0.653089458,0.007055845,-0.8816666666666677
202203,277.6746688,0.007358156,1.09e-05,-54110581.2,416604859.0,-0.021441922,0.000982095,1.401558122,0.212289447,87515.70208,0.656374316,0.016855022,-0.924666666666667
202204,283.5865594,0.002862096,9.05e-06,-80476867.39,514152830.5,-0.032164772,0.000792785,1.313080715,-0.241186799,87640.95698,0.662611706,0.016652931,-1.0096666666666678
202205,288.8525258,0.000243358,1.47e-05,-133690267.0,578667226.2,-0.053455542,0.000906754,0.568630759,-0.143743155,87357.04832,0.679155309,0.034689881,-0.9920000000000009
202206,295.2444196,0.0,2.81e-05,-142594353.8,580359768.3,-0.057019494,0.00202518,0.738344781,0.007593975,86889.49918,0.698319377,0.063537282,-0.6110000000000007
202207,295.4284185,0.0,4.19e-05,-234725619.2,545519072.5,-0.093860212,0.009828737,-0.128670473,1.073247116,87013.48242,0.711122468,0.122416304,-0.5786666666666669
202208,294.0706684,0.0,6e-05,-215506286.9,440619670.6,-0.086174939,0.031826997,-0.380129726,0.661308298,87238.7238,0.71072481,0.199512859,-0.9540000000000006
202209,289.4147946,8.35e-12,1.8e-05,-167322796.8,468830819.7,-0.066907708,0.001258654,0.176715722,0.90401302,87781.45567,0.687580031,0.024254361,-1.077333333333332
202210,281.4245946,4.69e-05,1.63e-05,-72896732.09,344627290.6,-0.029148534,0.001187222,0.559261747,0.332698062,88296.69135,0.66392672,0.023978064,-0.9430000000000014
202211,274.5463355,0.001812301,2.09e-05,-36050445.72,228379548.9,-0.014377835,0.001101855,1.07762156,0.171198804,87987.46437,0.654729289,0.024757227,-0.8276666666666657
202212,264.2263525,0.000768005,1.42e-07,-3460103.89,225618425.4,-0.001294492,0.000713709,2.132142376,-0.615040409,88239.90437,0.652955144,0.000809771,-0.8109999999999999
202301,265.6904047,0.003643121,1.44e-06,-9806728.194,250497840.1,-0.003606857,0.000715023,2.137313833,-0.357573234,88096.0636,0.652556326,0.003988482,-0.722333333333335
202302,271.1564075,0.011553535,3.41e-06,-22189625.78,269531819.8,-0.00844448,0.000772247,0.451503681,0.22448523,88123.56706,0.653089458,0.012488879,-0.451666666666668
202303,277.7665367,0.00222273,7.4e-06,-56961003.95,461751066.6,-0.022716502,0.000666774,1.282281962,0.197491534,87776.23967,0.656374316,0.007448851,-0.06466666666666399
202304,280.9529549,0.021958088,3.03e-05,-111491520.2,421565231.3,-0.044301915,0.001295944,1.201980389,-0.049574937,87442.89789,0.662611706,0.059586358,0.25033333333333374
202305,288.4174834,1.44e-06,2.55e-05,-143235008.9,507375013.5,-0.057275545,0.001519247,0.642457343,0.533712797,87354.17612,0.679155309,0.042735571,0.5779999999999994
202306,294.6655106,0.0,1.09e-05,-160525541.5,623653017.9,-0.064189675,0.000669934,0.25033246,0.437923821,87133.07183,0.698319377,0.028566914,0.9789999999999992
202307,296.3493751,0.0,4.02e-05,-163344117.7,546443643.0,-0.065316746,0.010221051,0.398472477,0.498487234,87061.15174,0.711122468,0.107142097,1.141333333333332
202308,295.2419431,0.0,4.05e-05,-188508907.6,511946524.2,-0.075379442,0.003046052,-0.158501239,0.576721042,87257.92499,0.71072481,0.071485561,1.3659999999999997
202309,290.3914659,0.0,3.04e-05,-130906347.5,416218642.1,-0.052345789,0.001817525,0.039057642,1.164967328,87729.52253,0.687580031,0.045629541,1.5926666666666698
202310,283.6948495,2.91e-08,1.29e-05,-73254500.05,355931500.1,-0.029292425,0.000772062,1.075162415,0.37856237,88098.39873,0.66392672,0.016614975,1.7669999999999995
202311,272.5071866,0.001710238,3.07e-06,-17967864.28,253225700.4,-0.007087171,0.00058765,2.079075677,-0.521212248,88157.5735,0.654729289,0.004905722,2.0923333333333325
202312,265.4325536,0.013284824,2.82e-06,-13028224.61,162122334.0,-0.004699682,0.00054501,1.68034085,-0.001346043,88134.22802,0.652955144,0.013598538,2.059000000000001
202401,265.6528414,0.005691936,7.17e-07,-15297241.96,219454198.9,-0.00547424,0.000572095,1.125658012,-0.130586587,88195.49038,0.652556326,0.005738246,1.797666666666668
202402,269.0087543,0.013801717,1.49e-06,-22913357.04,247758144.7,-0.008445925,0.000552452,0.529346886,-0.014348641,88075.76413,0.653119904,0.014080581,1.5283333333333324
202403,277.0461198,0.003571287,9.35e-06,-55892679.87,433672871.7,-0.022083635,0.00058851,1.541539704,0.05662876,87596.49182,0.656388888,0.012536642,1.1753333333333345
202404,285.2437831,0.000201482,2.24e-05,-114172961.8,480696670.8,-0.045652853,0.000837476,0.925214438,0.39017622,87352.80177,0.662611706,0.046653291,0.8803333333333327
202405,291.3668246,0.0,1.53e-05,-132741270.0,586255798.7,-0.053079519,0.000795112,0.343202108,0.650840305,87457.83355,0.679155309,0.033853251,0.347999999999999
202406,294.4878737,0.0,2.03e-05,-159541030.4,576799234.8,-0.063795996,0.000661291,0.62004199,0.471351902,87105.29768,0.698319377,0.044209456,0.3089999999999975
202407,297.371174,0.0,3.98e-05,-146840419.1,538117291.1,-0.058717379,0.001865146,-0.080134476,0.411720601,86864.13249,0.711122468,0.070735115,0.16133333333333155
202408,294.3990903,0.0,5.97e-05,-225291356.1,466710811.1,-0.090087715,0.01768793,-0.148126764,0.308576374,87237.01568,0.71072481,0.172293675,-0.1039999999999992
202409,289.2024099,1.08e-05,5.36e-05,-151828983.1,308158945.6,-0.06071216,0.007033779,-0.306254934,0.414769779,87786.63757,0.687580031,0.124610903,-0.2773333333333312
202410,282.4057276,0.001660749,3.1e-05,-108593012.2,318678374.3,-0.043418532,0.001488571,0.279422524,0.849989803,88109.29206,0.66392672,0.051554385,-0.23300000000000054
202411,275.2814619,0.002825665,2.07e-05,-45324099.38,224557893.4,-0.018008892,0.000835183,1.430428672,0.035853381,88219.40797,0.654729289,0.014863734,-0.17766666666666708
202412,266.0012453,0.001210697,2.53e-07,-8079135.792,214575065.0,-0.003038305,0.000711855,1.678320966,-0.689100816,88332.18734,0.652955144,0.001264451,-0.5609999999999999
202501,266.4128141,0.004898217,3.87e-07,-10077170.39,252665884.9,-0.003750429,0.000796238,1.885984401,-0.527514268,88148.86108,0.652556326,0.005046911,-0.7423333333333346
202502,267.3643065,0.00118784,3.6e-07,-16418086.94,322039342.9,-0.006307004,0.000716304,1.584355118,-0.653749303,88106.51085,0.653089458,0.00126434,-0.42166666666666686
202503,275.6722625,0.011889919,9.7e-06,-71071275.57,429445222.5,-0.028063382,0.00085906,1.978336613,-0.588435359,87825.97434,0.656374316,0.019397987,0.06533333333333502
202504,283.4668913,0.000341674,9.35e-06,-98625225.71,517365024.6,-0.039420434,0.000706166,2.174814817,-0.958000873,87345.09527,0.662611706,0.014132707,-0.029666666666667396
202505,288.6322109,0.002217968,2.42e-05,-146256346.0,560470134.7,-0.058473744,0.001591132,1.104303713,0.066089213,87236.15437,0.679155309,0.056021437,-0.03200000000000003
